created,text,retwc,hashtag,followers,friends
10/24/2019 13:23,"b'congress 31\nBJP 40 \ncongress - we won, first time by the way,  Bhumat se sarkar hum bnayege \nis this a joke in this\xe2\x80\xa6 https://t.co/pyNQ0OIX9P'",0,None,696,1042
10/24/2019 13:23,"b""@Nidhi Don't worry they will not form the govt \xf0\x9f\x98\x8e #ResultOnAajtak #ElectionResults2019 #HaryanaAssemblyElections2019\xe2\x80\xa6 https://t.co/aGqIHKVrJO""",0,ResultOnAajtak,144,20
10/24/2019 13:23,"b'RT @ShefVaidya: One lesson for all political parties as well as for all political analysts, never take the voter for granted. #HaryanaAssem\xe2\x80\xa6'",156,None,751,694
10/24/2019 13:23,b'RT @one_by_two: Wishing all the independent candidates in #HaryanaAssemblyElections2019 a very Happy Diwali',115,HaryanaAssemblyElections2019,1064,2477
10/24/2019 13:23,b'Can anyone guess what the rate of 5 Rebels MLAs of #Haryana ??\n\n#HaryanaAssemblyPolls #HaryanaAssemblyElections2019',0,Haryana,91,616
10/24/2019 13:22,"b'RT @GauravGarg888: The tide is turning slowly but surely. \nVoter are becoming educated and aspirational.\nReal winner is JJP, the kingmaker.\xe2\x80\xa6'",20,None,97,132
10/24/2019 13:22,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,179,128
10/24/2019 13:22,b'RT @iamnavinkhan: First reaction of Sonali Phogat after her results! \n\n#HaryanaAssemblyElections2019 #HaryanaAssemblyPolls #HaryanaElection\xe2\x80\xa6',3,HaryanaAssemblyElections2019,30,108
10/24/2019 13:22,"b'RT @MinhazMerchant: Whichever way BJP spokies spin it, the results of the #HaryanaAssemblyElections2019 &amp; #MaharashtraAssemblyElections2019\xe2\x80\xa6'",149,HaryanaAssemblyElections2019,32,237
10/24/2019 13:22,b'@ABPNews the party of dalal media\n#HaryanaAssemblyPolls #HaryanaAssemblyElections2019 #Maharashtra election https://t.co/MCMZka9rlo',0,HaryanaAssemblyPolls,70,161
10/24/2019 13:22,"b'RT @India_comments: @pokershash @mlkhattar A simple analysis Haryana\n\nAll the ministers lost (arrogant &amp; without RSS Base, remained unavail\xe2\x80\xa6'",2,None,116,210
10/24/2019 13:22,b'RT @dineshkoudanya: Proud Moment for India! Country jumps 14 places in Ease of Doing Business 77th to 63rd spot\n\n#EaseOfDoingBusiness #Hary\xe2\x80\xa6',1,EaseOfDoingBusiness,216,61
10/24/2019 13:22,b'RT @DesiPoliticks: Prof Gourav Vallabh Haryana CM ML Khattar ko benakaab karte huway!\n\nWatch out for bjp spokie Sudhanshu Trivedi &amp; Rohit S\xe2\x80\xa6',246,None,9,87
10/24/2019 13:21,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,51,63
10/24/2019 13:21,"b""RT @IndianExpress: #HaryanaAssemblyElections2019 | \nINLD's Abhay Chautala rejects former CM Bhupinder Singh Hooda's offer of joining hands\xe2\x80\xa6""",1,HaryanaAssemblyElections2019,8681,85
10/24/2019 13:21,"b'RT @MinhazMerchant: If current trends hold, #HaryanaAssemblyElections2019 could be not just a wake-up all for BJP but a rude awakening. If\xe2\x80\xa6'",509,HaryanaAssemblyElections2019,217,679
10/24/2019 13:21,b'@MrsGandhi Let them enjoy .... they rarely get any chance to celebrate! #ResultOnAajtak #ElectionResults2019\xe2\x80\xa6 https://t.co/b5CVPEZB6b',0,ResultOnAajtak,144,20
10/24/2019 13:21,b'Yogeshwar Dutt lost elections in Baroda.\nBabita Phogat lost elections in Dadri.\nSonali Phogat lost elections in Ada\xe2\x80\xa6 https://t.co/dkdnt2kCYz',0,None,104,1057
10/24/2019 13:21,"b""BJP's Many star candidates right now : for victory \xf0\x9f\xa4\xa3\n#HaryanaAssemblyElections2019 https://t.co/XwQh25rBGT""",0,HaryanaAssemblyElections2019,280,1950
10/24/2019 13:20,b'RT @BJP4NoidaMN: #IndiansWithCongress &amp; shout out LOUD &amp; CLEAR: \n\nGO BACK Congress.\n\n#HaryanaAssemblyPolls #HaryanaAssemblyElections2019 #H\xe2\x80\xa6',1,IndiansWithCongress,643,1763
10/24/2019 13:20,"b'In Haryana, the #BJP won the election in Hisar, Hansi, Nalwa while the #JJP JJP won in Uklana, Barwala and Narnaund\xe2\x80\xa6 https://t.co/G2XYdBt7n8'",0,BJP,19769,201
10/24/2019 13:20,b'RT @udaygour: @ians_india JJP Must Not Encourage INC at Any Cost. They can rely on BJP who always encourage good partners.\n#BJP #Haryana #H\xe2\x80\xa6',1,BJP,37,165
10/24/2019 13:20,b'RT @DesiPoliticks: There are many reasons why Haryana CM ML Khattar did not do well in #HaryanaAssemblyElections2019 &amp; this video just show\xe2\x80\xa6',57,HaryanaAssemblyElections2019,38,166
10/24/2019 13:20,b'#HaryanaAssemblyElections2019 \nDebt Free Companies\nSpandan \nGarden Shipyard ( PSU hai Baba Play Your Cards Saftely )',0,HaryanaAssemblyElections2019,324,504
10/24/2019 13:20,b'@ians_india JJP Must Not Encourage INC at Any Cost. They can rely on BJP who always encourage good partners.\n#BJP\xe2\x80\xa6 https://t.co/kF7xFx8L0E',1,BJP,317,1460
10/24/2019 13:20,b'RT @one_by_two: Wishing all the independent candidates in #HaryanaAssemblyElections2019 a very Happy Diwali',115,HaryanaAssemblyElections2019,18,106
10/24/2019 13:20,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,581,775
10/24/2019 13:19,b'Watching #RandeepSinghSurjewala being tamed by the @BJP4India candidate is like sounding funny on its own.\xe2\x80\xa6 https://t.co/qEnJHx0FIL',0,RandeepSinghSurjewala,23,151
10/24/2019 13:19,b'I think BJP has done reasonably well in Haryana under a not so statesman Chief Minister. Winning back so many seats\xe2\x80\xa6 https://t.co/4dmKDr5XnL',0,None,709,8
10/24/2019 13:19,"b'RT @MinhazMerchant: If current trends hold, #HaryanaAssemblyElections2019 could be not just a wake-up all for BJP but a rude awakening. If\xe2\x80\xa6'",509,HaryanaAssemblyElections2019,79,458
10/24/2019 13:19,b'RT @BDUTT: Maharashtra &amp; Haryana results. The message to BJP and the 5 main takeaways. I am #KeepingItSimple. Tell me if you agree #Haryana\xe2\x80\xa6',11,KeepingItSimple,15,456
10/24/2019 13:19,b'First reaction of Sonali Phogat after her results! \n\n#HaryanaAssemblyElections2019 #HaryanaAssemblyPolls\xe2\x80\xa6 https://t.co/ETfuRFldFC',3,HaryanaAssemblyElections2019,143,0
10/24/2019 13:19,"b'RT @India_comments: @pokershash @mlkhattar A simple analysis Haryana\n\nAll the ministers lost (arrogant &amp; without RSS Base, remained unavail\xe2\x80\xa6'",2,None,348,2672
10/24/2019 13:19,b'RT @DKSaharan: Howdy @ABPNews !!!!\n\nBJP would have gone down to 20 if such polls were not shown in last days before voting. \n\n#HaryanaAssem\xe2\x80\xa6',14,None,322,638
10/24/2019 13:19,b'RT @Vishj05: *Big Billion Day Sale*\n\nAmit Shah adds Haryana MLAs to his cart.\n\n#HaryanaAssemblyElections2019',289,HaryanaAssemblyElections2019,248,778
10/24/2019 13:19,"b'RT @abhijitmajumder: Exactly opposite for Congress. Wherever Gandhis are the main factor, it\xe2\x80\x99s a guaranteed rout. But when elections are le\xe2\x80\xa6'",204,None,65,107
10/24/2019 13:19,b'RT @alphainfolab5: HOW MUCH DOES IT COST TO MAKE A WEBSITE?\nTo #know about it #visit Alpha Infolab\n#Website #cost #money #WebsiteDesign #bu\xe2\x80\xa6',7,know,7,17
10/24/2019 13:19,b'These Maharashtra n Haryana results are eye opener for also those who did not vote thinking party they support are\xe2\x80\xa6 https://t.co/zYC4CeFSeh',0,None,7531,5409
10/24/2019 13:18,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,71,335
10/24/2019 13:18,b'Maharashtra &amp; Haryana results. The message to BJP and the 5 main takeaways. I am #KeepingItSimple. Tell me if you a\xe2\x80\xa6 https://t.co/2BzTEH7c2M',11,KeepingItSimple,6979007,2230
10/24/2019 13:18,b'@jawaharyadavbjp @narendramodi @mlkhattar @TajinderBagga A simple analysis Haryana\n\nAll the ministers lost (arrogan\xe2\x80\xa6 https://t.co/2FaQABdmEP',0,None,57,92
10/24/2019 13:18,"b""Have you check today's #FIIs and #DIIs activity\n\n (Rs. In Cr.)\n\nFII :-   (-    72.87 cr)\nDII :-   (- 738.75 cr)\n\nTh\xe2\x80\xa6 https://t.co/eqDhbzSPFO""",0,FIIs,21623,6996
10/24/2019 13:18,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,254,693
10/24/2019 13:18,b'RT @BhavikaKapoor5: The results of \n#HaryanaAssemblyElections2019 and #MaharashtraAssemblyPolls \nare proving one thing very clearly that vo\xe2\x80\xa6',299,HaryanaAssemblyElections2019,123,358
10/24/2019 13:18,b'RT @darab_farooqui: RT if you think Modi and Shah are responsible for Bad performance of BJP in #HaryanaAssemblyElections2019 and #Maharash\xe2\x80\xa6',7,HaryanaAssemblyElections2019,586,515
10/24/2019 13:18,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,19,266
10/24/2019 13:18,b'RT @DesiPoliticks: Prof Gourav Vallabh Haryana CM ML Khattar ko benakaab karte huway!\n\nWatch out for bjp spokie Sudhanshu Trivedi &amp; Rohit S\xe2\x80\xa6',246,None,509,624
10/24/2019 13:18,"b'RT @MinhazMerchant: If current trends hold, #HaryanaAssemblyElections2019 could be not just a wake-up all for BJP but a rude awakening. If\xe2\x80\xa6'",509,HaryanaAssemblyElections2019,432,546
10/24/2019 13:18,"b""BJP's candidate Tik tok star Sonali Phogat during #HaryanaAssemblyElections2019 vote counting \xf0\x9f\x98\x82\xf0\x9f\x98\xad https://t.co/mpMSpbCZbV""",1,HaryanaAssemblyElections2019,280,1950
10/24/2019 13:17,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,799,100
10/24/2019 13:17,b'RT @DesiPoliticks: Prof Gourav Vallabh Haryana CM ML Khattar ko benakaab karte huway!\n\nWatch out for bjp spokie Sudhanshu Trivedi &amp; Rohit S\xe2\x80\xa6',246,None,492,420
10/24/2019 13:17,"b'RT @ippatel: It seems Jats in Haryana have voted one sided against BJP. Big Jat Leaders, Ministers &amp; State President are also trailing.\n#Ha\xe2\x80\xa6'",620,None,56,72
10/24/2019 13:17,"b'RT @ippatel: It seems Jats in Haryana have voted one sided against BJP. Big Jat Leaders, Ministers &amp; State President are also trailing.\n#Ha\xe2\x80\xa6'",620,None,66,746
10/24/2019 13:17,b'RT @one_by_two: Wishing all the independent candidates in #HaryanaAssemblyElections2019 a very Happy Diwali',115,HaryanaAssemblyElections2019,25,617
10/24/2019 13:17,b'RT @wakeupgautam: Whoever did this survey needs a Nobel prize in boot licking of their matster. #HaryanaAssemblyPolls #HaryanaAssemblyElect\xe2\x80\xa6',253,HaryanaAssemblyPolls,1783,62
10/24/2019 13:17,"b""\xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88, \xe0\xa4\xac\xe0\xa4\xac\xe0\xa4\xbf\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xa7\xe0\xa5\x82\xe0\xa4\xb2 \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\x9f \xe0\xa4\xb2\xe0\xa5\x80 , \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa5\x80\xe0\xa4\xa4\xe0\xa4\xbf \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x85\xe0\xa4\x96\xe0\xa4\xbe\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \n\nThis is not indoor stadium, it's political ground, m\xe2\x80\xa6 https://t.co/4N1pljz0CI""",0,None,344,303
10/24/2019 13:17,"b'@pokershash @mlkhattar A simple analysis Haryana\n\nAll the ministers lost (arrogant &amp; without RSS Base, remained una\xe2\x80\xa6 https://t.co/vRkEZ6N4qH'",2,None,57,92
10/24/2019 13:16,b'RT @memeskaraj: Amit shah to JJP and other \n\n#HaryanaAssemblyPolls \n#HaryanaAssemblyElections2019 \n#ElectionResults2019 https://t.co/2UAbB4\xe2\x80\xa6',33,HaryanaAssemblyPolls,248,37
10/24/2019 13:16,b'RT @BhavikaKapoor5: The results of \n#HaryanaAssemblyElections2019 and #MaharashtraAssemblyPolls \nare proving one thing very clearly that vo\xe2\x80\xa6',299,HaryanaAssemblyElections2019,116,352
10/24/2019 13:16,b'RT @dhineshrodi: Begin your celebrations with #NamoCandy #Chikki....!!! #MaharashtraAssemblyPolls2019 #HaryanaAssemblyElections2019\n#Electi\xe2\x80\xa6',3,NamoCandy,39,50
10/24/2019 13:16,b'@BabitaPhogat shame on you as politician \xf0\x9f\x98\x96\xf0\x9f\x98\xa3\xf0\x9f\x98\x92\n\n#HaryanaAssemblyPolls #ElectionResults2019 #HaryanaAssemblyElections2019 #babita4dadri',0,HaryanaAssemblyPolls,70,8
10/24/2019 13:16,b'If bjp won then people said modi won according to this  today modi won or lost? #MaharashtraAssemblyPolls2019\xe2\x80\xa6 https://t.co/GdRUvJNiKV',0,MaharashtraAssemblyPolls2019,164,222
10/24/2019 13:16,"b'RT @NewsX: Haryana Uchana Kalan constituency assembly election result 2019: JJP\xe2\x80\x99s Dushyant Chautala wins, BJP\xe2\x80\x99s Prem Lata loses\n@BJP4India\xe2\x80\xa6'",14,None,63,22
10/24/2019 13:16,b'Aam aadmi party after victory of #HaryanaAssemblyPolls\n#HaryanaAssemblyElections2019 https://t.co/V4DjLRoGvW https://t.co/rzPmTJTnQG',0,HaryanaAssemblyPolls,198,289
10/24/2019 13:16,"b""@BJP4India &amp; @BJP4Haryana's celebrity tactic defeated in #HaryanaAssemblyPolls \nShows that people of #Haryana haven\xe2\x80\xa6 https://t.co/7RgimGzZYe""",0,HaryanaAssemblyPolls,104,1057
10/24/2019 13:16,b'RT @DesiPoliticks: There are many reasons why Haryana CM ML Khattar did not do well in #HaryanaAssemblyElections2019 &amp; this video just show\xe2\x80\xa6',57,HaryanaAssemblyElections2019,799,100
10/24/2019 13:16,b'Haryana Election Results: BJP sure of JJP support; Manohar Lal Khattar seeks audience with Governor\xe2\x80\xa6 https://t.co/4E3EHhs5nh',0,None,968494,361
10/24/2019 13:16,b'RT @sagarikaghose: My take: Big wake up call for @BJP4India in #MaharashtraAssemblyElections &amp; #HaryanaAssemblyElections2019 : Ruling party\xe2\x80\xa6',131,MaharashtraAssemblyElections,116,236
10/24/2019 13:16,"b'RT @abhijitmajumder: Exactly opposite for Congress. Wherever Gandhis are the main factor, it\xe2\x80\x99s a guaranteed rout. But when elections are le\xe2\x80\xa6'",204,None,224,456
10/24/2019 13:16,"b""@ANI In the meantime, @AnandSharmaINC please look at your Boss's career graph. It's unbeatable!!!!..\xf0\x9f\x99\x8f\xe2\x80\xa6 https://t.co/D8Jowyc3Gq""",0,None,229,902
10/24/2019 13:16,b'RT @irenaakbar: Congress is like that intelligent kid who could have topped the class only if it worked hard. \n#MaharashtraElections2019\n#H\xe2\x80\xa6',25,MaharashtraElections2019,316,2106
10/24/2019 13:15,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,362,475
10/24/2019 13:15,b'Who is winning?? \n@INCIndia or EVM\n#HaryanaAssemblyElections2019',0,HaryanaAssemblyElections2019,2,90
10/24/2019 13:15,b'RT @DesiPoliticks: Prof Gourav Vallabh Haryana CM ML Khattar ko benakaab karte huway!\n\nWatch out for bjp spokie Sudhanshu Trivedi &amp; Rohit S\xe2\x80\xa6',246,None,20016,3153
10/24/2019 13:15,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,2,22
10/24/2019 13:15,b'RT @BhavikaKapoor5: The results of \n#HaryanaAssemblyElections2019 and #MaharashtraAssemblyPolls \nare proving one thing very clearly that vo\xe2\x80\xa6',299,HaryanaAssemblyElections2019,526,851
10/24/2019 13:15,"b""RT @rameshsrivats: #HaryanaAssemblyElections2019\nCurrently it's a tight contest with resort owners poised for victory.""",266,HaryanaAssemblyElections2019,629,529
10/24/2019 13:15,"b""RT @UncthVllgeYouth: Hope fresh voices like @GouravVallabh are nurtured and promoted within the party. Please don't lose, qualified,raw tal\xe2\x80\xa6""",1,None,126,1891
10/24/2019 13:15,"b'RT @Real_Shekhawat: Congress is winning,\nCongress is winni,\nCongress is winn,\nCongress is wi,\nCongress is w,\nCongress is,\nCongress i,\nCongr\xe2\x80\xa6'",15,None,238,447
10/24/2019 13:15,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,3399,824
10/24/2019 13:15,b'@AUThackeray @AshokChavanINC @AjitPawarSpeaks @sanket @supriya_sule #ResultsWithNDTV #HaryanaAssemblyPolls\xe2\x80\xa6 https://t.co/FNC9p3E9lf',3,ResultsWithNDTV,11784557,15
10/24/2019 13:15,"b'RT @JaiveerShergill: Looks like, \xe2\x80\x9cKisan and Berozgar\xe2\x80\x9d are giving a \xe2\x80\x9cFatkar\xe2\x80\x9d to Khattar Sarkar #HaryanaAssemblyElections2019'",359,HaryanaAssemblyElections2019,6,63
10/24/2019 13:15,"b'RT @PencyS: Tonight, @INCIndia National Spokesman Mr @Pawankhera will be on @IndiaToday at 9 PM\n#HaryanaAssemblyPolls \n#HaryanaAssemblyElec\xe2\x80\xa6'",11,HaryanaAssemblyPolls,928,169
10/24/2019 13:15,"b""\xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88, \xe0\xa4\xac\xe0\xa4\xac\xe0\xa4\xbf\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xa7\xe0\xa5\x82\xe0\xa4\xb2 \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\x9f \xe0\xa4\xb2\xe0\xa5\x80 , \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa5\x80\xe0\xa4\xa4\xe0\xa4\xbf \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x85\xe0\xa4\x96\xe0\xa4\xbe\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \n\nThis is not indoor stadium, it's political ground, m\xe2\x80\xa6 https://t.co/kr69pXshX2""",0,None,70,8
10/24/2019 13:15,b'Begin your celebrations with #NamoCandy #Chikki....!!! #MaharashtraAssemblyPolls2019 #HaryanaAssemblyElections2019\xe2\x80\xa6 https://t.co/ME1gZV1v6L',3,NamoCandy,691,12
10/24/2019 13:15,"b'RT @MinhazMerchant: If current trends hold, #HaryanaAssemblyElections2019 could be not just a wake-up all for BJP but a rude awakening. If\xe2\x80\xa6'",509,HaryanaAssemblyElections2019,698,684
10/24/2019 13:14,b'RT @BhavikaKapoor5: The results of \n#HaryanaAssemblyElections2019 and #MaharashtraAssemblyPolls \nare proving one thing very clearly that vo\xe2\x80\xa6',299,HaryanaAssemblyElections2019,2277,1988
10/24/2019 13:14,"b""RT @kavita_tewari: It's not bcs of economy or any else reason BJP looses .Only reason is hindu comunity is not on one page . Its wrong info\xe2\x80\xa6""",13,None,216,555
10/24/2019 13:14,b'RT @ftmtbatt: #MaharashtraElections2019 A relief to see some kind of fight and resilience shown by opposition.was just fed up with these on\xe2\x80\xa6',3,MaharashtraElections2019,542,152
10/24/2019 13:14,b'Election result in #Maharashtra &amp; #Haryana prove dat Exit polls are bogus with no credibility. Not even a single Po\xe2\x80\xa6 https://t.co/MiZjIML1cg',0,Maharashtra,533,142
10/24/2019 13:14,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,176,324
10/24/2019 13:14,b'RT @wakeupgautam: Whoever did this survey needs a Nobel prize in boot licking of their matster. #HaryanaAssemblyPolls #HaryanaAssemblyElect\xe2\x80\xa6',253,HaryanaAssemblyPolls,6,113
10/24/2019 13:14,"b'RT @JaiveerShergill: Looks like, \xe2\x80\x9cKisan and Berozgar\xe2\x80\x9d are giving a \xe2\x80\x9cFatkar\xe2\x80\x9d to Khattar Sarkar #HaryanaAssemblyElections2019'",359,HaryanaAssemblyElections2019,1311,4117
10/24/2019 13:14,"b""RT @rameshsrivats: #HaryanaAssemblyElections2019\nCurrently it's a tight contest with resort owners poised for victory.""",266,HaryanaAssemblyElections2019,1075,513
10/24/2019 13:14,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,1435,6
10/24/2019 13:14,b'RT @Vishj05: *Big Billion Day Sale*\n\nAmit Shah adds Haryana MLAs to his cart.\n\n#HaryanaAssemblyElections2019',289,HaryanaAssemblyElections2019,509,624
10/24/2019 13:14,"b'RT @abhijitmajumder: Exactly opposite for Congress. Wherever Gandhis are the main factor, it\xe2\x80\x99s a guaranteed rout. But when elections are le\xe2\x80\xa6'",204,None,1075,513
10/24/2019 13:13,"b'RT @NewsX: Haryana Uchana Kalan constituency assembly election result 2019: JJP\xe2\x80\x99s Dushyant Chautala wins, BJP\xe2\x80\x99s Prem Lata loses\n@BJP4India\xe2\x80\xa6'",14,None,693,1242
10/24/2019 13:13,"b'RT @MinhazMerchant: If current trends hold, #HaryanaAssemblyElections2019 could be not just a wake-up all for BJP but a rude awakening. If\xe2\x80\xa6'",509,HaryanaAssemblyElections2019,83,456
10/24/2019 13:13,b'RT @one_by_two: Wishing all the independent candidates in #HaryanaAssemblyElections2019 a very Happy Diwali',115,HaryanaAssemblyElections2019,19,138
10/24/2019 13:13,"b'@narendramodi @BJP4Haryana Mr PM , the mandate is for a non BJP govt. The people of Haryana have shown their anger\xe2\x80\xa6 https://t.co/wnxxSiSq8a'",0,None,1,9
10/24/2019 13:13,"b""RT @rameshsrivats: #HaryanaAssemblyElections2019\nCurrently it's a tight contest with resort owners poised for victory.""",266,HaryanaAssemblyElections2019,31,146
10/24/2019 13:13,b'RT @NH_India: Non-BJP outfits should join hands with Congress: Hooda  #ElectionResults2019 #HaryanaAssemblyPolls #HaryanaAssemblyElections2\xe2\x80\xa6',20,ElectionResults2019,327,51
10/24/2019 13:13,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,1589,1915
10/24/2019 13:13,b'RT @NH_India: Non-BJP outfits should join hands with Congress: Hooda  #ElectionResults2019 #HaryanaAssemblyPolls #HaryanaAssemblyElections2\xe2\x80\xa6',20,ElectionResults2019,678,5
10/24/2019 13:13,b'RT @one_by_two: Wishing all the independent candidates in #HaryanaAssemblyElections2019 a very Happy Diwali',115,HaryanaAssemblyElections2019,15,379
10/24/2019 13:12,b'RT @BhavikaKapoor5: The results of \n#HaryanaAssemblyElections2019 and #MaharashtraAssemblyPolls \nare proving one thing very clearly that vo\xe2\x80\xa6',299,HaryanaAssemblyElections2019,409,868
10/24/2019 13:12,b'#BJP to stake claim to form government in #Haryana\n\n#HaryanaAssemblyPolls\n#HaryanaAssemblyPolls2019\xe2\x80\xa6 https://t.co/uDpqDMyWXx',0,BJP,2316,297
10/24/2019 13:12,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,328,1390
10/24/2019 13:12,b'LIVE: AICC Press Briefing By Anand Sharma at Congress HQ on the &amp; #HaryanaAssemblyElections2019\xe2\x80\xa6 https://t.co/SML9NXh0t1',0,HaryanaAssemblyElections2019,3330,903
10/24/2019 13:12,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,113,441
10/24/2019 13:12,"b""RT @rameshsrivats: #HaryanaAssemblyElections2019\nCurrently it's a tight contest with resort owners poised for victory.""",266,HaryanaAssemblyElections2019,1655,548
10/24/2019 13:12,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,1599,993
10/24/2019 13:12,b'Haryana will go the Goa way. #HaryanaAssemblyElections2019',0,HaryanaAssemblyElections2019,43,107
10/24/2019 13:12,"b'RT @PencyS: Tonight, @INCIndia National Spokesman Mr @Pawankhera will be on @IndiaToday at 9 PM\n#HaryanaAssemblyPolls \n#HaryanaAssemblyElec\xe2\x80\xa6'",11,HaryanaAssemblyPolls,603,601
10/24/2019 13:12,b'RT @Vishj05: *Big Billion Day Sale*\n\nAmit Shah adds Haryana MLAs to his cart.\n\n#HaryanaAssemblyElections2019',289,HaryanaAssemblyElections2019,180,533
10/24/2019 13:12,"b'RT @scribe_prashant: Meanwhile, in the world of TikTok! \n\nFirst reaction of Sonali Phogat after her results! \xf0\x9f\xa5\xb3\xf0\x9f\x98\x86\n\n#HaryanaAssemblyElections2\xe2\x80\xa6'",616,None,1680,44
10/24/2019 13:11,"b""7 independent MLA's too play a key role along with JJP!!\nCan be these scenarios:\n\n#BJP + #JJP ? or\nBJP + Independen\xe2\x80\xa6 https://t.co/swo6RJhOJE""",0,BJP,81,121
