created,text,retwc,hashtag,followers,friends
11/5/2019 9:51,b'RT @OmwandhoVickery: The Unga is currently stored at the DPs official residents in Karen\n#StopUngaBusiness',9,StopUngaBusiness,27702,15795
11/5/2019 9:51,"b'RT @DavidOcholaJnr: Last Friday, several lorries full of Flour (Unga)offloaded at @WilliamsRuto official residence ostensibly to be distrib\xe2\x80\xa6'",36,None,237,837
11/5/2019 9:50,"b'RT @DavidOcholaJnr: Last Friday, several lorries full of Flour (Unga)offloaded at @WilliamsRuto official residence ostensibly to be distrib\xe2\x80\xa6'",36,None,1268,952
11/5/2019 9:50,b'The Unga is currently stored at the DPs official residents in Karen\n#StopUngaBusiness',9,StopUngaBusiness,583,2210
11/5/2019 9:49,"b'RT @KashmiriNetwork: In the first ever Historical hearing of Human Rights abuse in Kashmir at the US House of Representatives, the witness\xe2\x80\xa6'",156,None,67,1107
11/5/2019 9:49,"b'RT @DavidOcholaJnr: Last Friday, several lorries full of Flour (Unga)offloaded at @WilliamsRuto official residence ostensibly to be distrib\xe2\x80\xa6'",36,None,5344,913
11/5/2019 9:49,b'RT @Bellah_Achieng: Residents of Kibra might be poor but not stupid. How do you distribute unga a day to by-elections and promise them to b\xe2\x80\xa6',34,None,5344,913
11/5/2019 9:49,"b""Avoid the Ruto's Unga that will be given tomorrow if you love your life\nIt's laced with deadly chemicals\n#StopUngaBusiness""",8,StopUngaBusiness,583,2210
11/5/2019 9:48,"b""RT @KibraFinest: There is campaign Unga to be distributed at DP William Ruto's residence. Voter's are apprehensive that it may make them sl\xe2\x80\xa6""",17,None,5344,913
11/5/2019 9:48,"b'RT @BrunoRguezP: I denounce that the #US State Department is exercising severe pressures, particularly against 6 Latin American countries,\xe2\x80\xa6'",304,US,559,146
11/5/2019 9:46,b'RT @Erick_Midila: Dear Kiberians that Unga is laced with a substance that will make it impossible for you who eat that Ugali to wake up and\xe2\x80\xa6',10,None,2146,2202
11/5/2019 9:46,b'RT @Bellah_Achieng: Residents of Kibra might be poor but not stupid. How do you distribute unga a day to by-elections and promise them to b\xe2\x80\xa6',34,None,2314,2485
11/5/2019 9:46,"b'RT @BrunoRguezP: I denounce that the #US State Department is exercising severe pressures, particularly against 6 Latin American countries,\xe2\x80\xa6'",304,US,1047,443
11/5/2019 9:46,b'RT @Bellah_Achieng: Residents of Kibra might be poor but not stupid. How do you distribute unga a day to by-elections and promise them to b\xe2\x80\xa6',34,None,3462,4996
11/5/2019 9:45,b'RT @MichealWanga: Last Thursday 31 at 8:43-9:16pm Didmus Barasa met @IEBCKenya commissioners Boya Molu and Abdi Guliye.He handed over to th\xe2\x80\xa6',17,None,2146,2202
11/5/2019 9:45,b'RT @Bellah_Achieng: Residents of Kibra might be poor but not stupid. How do you distribute unga a day to by-elections and promise them to b\xe2\x80\xa6',34,None,2146,2202
11/5/2019 9:45,b'Last Thursday between 8:43-9:16pm a member of Team Tangatanga allegedly met 2 electoral commissioners &amp; handed gift\xe2\x80\xa6 https://t.co/sxWfyDDVLR',8,None,3462,4996
11/5/2019 9:45,"b'RT @OmwandhoVickery: Unknown to many, Ruto stocked customized Unga laced with chemicals with the potential of causing hypoglycemia in a mov\xe2\x80\xa6'",23,None,212,1408
11/5/2019 9:43,b'RT @Bellah_Achieng: Residents of Kibra might be poor but not stupid. How do you distribute unga a day to by-elections and promise them to b\xe2\x80\xa6',34,None,13386,766
11/5/2019 9:43,b'RT @narendramodi: The USA visit will give me an excellent opportunity to interact with various global leaders. India will be hosting intera\xe2\x80\xa6',3538,None,1047,1425
11/5/2019 9:42,b'RT @MichealWanga: Last Thursday 31 at 8:43-9:16pm Didmus Barasa met @IEBCKenya commissioners Boya Molu and Abdi Guliye.He handed over to th\xe2\x80\xa6',17,None,13386,766
11/5/2019 9:42,b'Residents of Kibra might be poor but not stupid. How do you distribute unga a day to by-elections and promise them\xe2\x80\xa6 https://t.co/VFOCwajLXA',34,None,451,297
11/5/2019 9:42,b'@KEBS_ke #StopUngaBusiness @IEBCKenya why is team Mariga bribing voters with Unga @Cornely_Ronoh we will not accept\xe2\x80\xa6 https://t.co/QBphlnfOHF',0,StopUngaBusiness,1204,1012
11/5/2019 9:41,b'RT @MichealWanga: Last Thursday 31 at 8:43-9:16pm Didmus Barasa met @IEBCKenya commissioners Boya Molu and Abdi Guliye.He handed over to th\xe2\x80\xa6',17,None,63,165
11/5/2019 9:41,b'Last Thursday 31 at 8:43-9:16pm Didmus Barasa met @IEBCKenya commissioners Boya Molu and Abdi Guliye.He handed over\xe2\x80\xa6 https://t.co/WUq5tuOoVE',17,None,2146,2202
11/5/2019 9:41,b'RT @swiss_un: #Switzerland\xf0\x9f\x87\xa8\xf0\x9f\x87\xadin #UNGA stands up for a rules-based international order and recalls its continued and principled support to th\xe2\x80\xa6',23,Switzerland,408,299
11/5/2019 9:41,b'RT @Erick_Midila: Dear Kiberians that Unga is laced with a substance that will make it impossible for you who eat that Ugali to wake up and\xe2\x80\xa6',10,None,5344,913
11/5/2019 9:41,"b'RT @DavidOcholaJnr: Last Friday, several lorries full of Flour (Unga)offloaded at @WilliamsRuto official residence ostensibly to be distrib\xe2\x80\xa6'",36,None,3462,4996
11/5/2019 9:39,"b'RT @KashmiriNetwork: In the first ever Historical hearing of Human Rights abuse in Kashmir at the US House of Representatives, the witness\xe2\x80\xa6'",156,None,13222,2367
11/5/2019 9:39,"b'RT @DavidOcholaJnr: Last Friday, several lorries full of Flour (Unga)offloaded at @WilliamsRuto official residence ostensibly to be distrib\xe2\x80\xa6'",36,None,1307,3109
11/5/2019 9:39,"b'RT @OmwandhoVickery: Unknown to many, Ruto stocked customized Unga laced with chemicals with the potential of causing hypoglycemia in a mov\xe2\x80\xa6'",23,None,1307,3109
11/5/2019 9:39,b'RT @TFC_0ff: Unga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus from C center will Answer all your\xe2\x80\xa6',71,None,1708,1684
11/5/2019 9:39,"b'RT @BrunoRguezP: I denounce that the #US State Department is exercising severe pressures, particularly against 6 Latin American countries,\xe2\x80\xa6'",304,US,499,1857
11/5/2019 9:38,b'Dear Kiberians that Unga is laced with a substance that will make it impossible for you who eat that Ugali to wake\xe2\x80\xa6 https://t.co/kF0L9uOKPU',10,None,1204,1012
11/5/2019 9:38,"b'Last Friday, several lorries full of Cooking Flour (Unga) offloaded at DP\xe2\x80\x99s @WilliamsRuto in Karen, ostensibly to b\xe2\x80\xa6 https://t.co/SRvsjJrLnQ'",1,None,1204,1012
11/5/2019 9:38,b'RT @TheNightNurse1: Ruto planning to bribe Kibra voters with 2kg unga on Wednesday evening ahead of voting on Thursday \n#StopUngaBusiness',12,StopUngaBusiness,63,165
11/5/2019 9:38,b'RT @TheNightNurse1: Ruto planning to bribe Kibra voters with 2kg unga on Wednesday evening ahead of voting on Thursday \n#StopUngaBusiness',12,StopUngaBusiness,13386,766
11/5/2019 9:38,b'RT @TFC_0ff: Unga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus from C center will Answer all your\xe2\x80\xa6',71,None,406,1339
11/5/2019 9:38,"b'RT @DavidOcholaJnr: Last Friday, several lorries full of Flour (Unga)offloaded at @WilliamsRuto official residence ostensibly to be distrib\xe2\x80\xa6'",36,None,13386,766
11/5/2019 9:38,"b'RT @OmwandhoVickery: Unknown to many, Ruto stocked customized Unga laced with chemicals with the potential of causing hypoglycemia in a mov\xe2\x80\xa6'",23,None,13386,766
11/5/2019 9:37,"b""RT @KibraFinest: There is campaign Unga to be distributed at DP William Ruto's residence. Voter's are apprehensive that it may make them sl\xe2\x80\xa6""",17,None,1307,3109
11/5/2019 9:37,b'RT @TheNightNurse1: Ruto planning to bribe Kibra voters with 2kg unga on Wednesday evening ahead of voting on Thursday \n#StopUngaBusiness',12,StopUngaBusiness,2146,2202
11/5/2019 9:37,b'RT @MuthuiMkenya: Kibra residents are being promised Unga daily once Mariga is elected\n\n#StopUngaBusiness',12,StopUngaBusiness,13386,766
11/5/2019 9:37,"b'RT @DavidOcholaJnr: Last Friday, several lorries full of Flour (Unga)offloaded at @WilliamsRuto official residence ostensibly to be distrib\xe2\x80\xa6'",36,None,10358,6329
11/5/2019 9:37,"b""RT @KibraFinest: There is campaign Unga to be distributed at DP William Ruto's residence. Voter's are apprehensive that it may make them sl\xe2\x80\xa6""",17,None,13386,766
11/5/2019 9:37,b'RT @TheNightNurse1: Ruto planning to bribe Kibra voters with 2kg unga on Wednesday evening ahead of voting on Thursday \n#StopUngaBusiness',12,StopUngaBusiness,94,269
11/5/2019 9:37,"b""RT @KibraFinest: There is campaign Unga to be distributed at DP William Ruto's residence. Voter's are apprehensive that it may make them sl\xe2\x80\xa6""",17,None,10358,6329
11/5/2019 9:37,b'RT @Sanjayvj57: #WeatherReportRamesh_C_center\n\nUnga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus f\xe2\x80\xa6',10,WeatherReportRamesh_C_center,1708,1684
11/5/2019 9:36,b'Ruto planning to bribe Kibra voters with 2kg unga on Wednesday evening ahead of voting on Thursday \n#StopUngaBusiness',12,StopUngaBusiness,94,269
11/5/2019 9:35,"b'RT @OmwandhoVickery: Unknown to many, Ruto stocked customized Unga laced with chemicals with the potential of causing hypoglycemia in a mov\xe2\x80\xa6'",23,None,94,269
11/5/2019 9:34,b'RT @MuthuiMkenya: Kibra residents are being promised Unga daily once Mariga is elected\n\n#StopUngaBusiness',12,StopUngaBusiness,2146,2202
11/5/2019 9:34,"b'RT @OmwandhoVickery: Unknown to many, Ruto stocked customized Unga laced with chemicals with the potential of causing hypoglycemia in a mov\xe2\x80\xa6'",23,None,2146,2202
11/5/2019 9:34,"b'RT @DavidOcholaJnr: Last Friday, several lorries full of Flour (Unga)offloaded at @WilliamsRuto official residence ostensibly to be distrib\xe2\x80\xa6'",36,None,62485,49749
11/5/2019 9:34,"b""RT @KibraFinest: There is campaign Unga to be distributed at DP William Ruto's residence. Voter's are apprehensive that it may make them sl\xe2\x80\xa6""",17,None,2146,2202
11/5/2019 9:34,"b'RT @DavidOcholaJnr: Last Friday, several lorries full of Flour (Unga)offloaded at @WilliamsRuto official residence ostensibly to be distrib\xe2\x80\xa6'",36,None,2146,2202
11/5/2019 9:34,b'Kibra residents are being promised Unga daily once Mariga is elected\n\n#StopUngaBusiness',12,StopUngaBusiness,62485,49749
11/5/2019 9:34,"b'@exdeathzanza The females radiate either ""unga bunga"" or ""cute and precious"" there\'s like no inbetween'",0,None,135,486
11/5/2019 9:33,b'i dont fuck with that unga dunga shit',0,None,17,2
11/5/2019 9:33,"b'Unknown to many, Ruto stocked customized Unga laced with chemicals with the potential of causing hypoglycemia in a\xe2\x80\xa6 https://t.co/thEigJw8w9'",23,None,583,2210
11/5/2019 9:32,"b""RT @KibraFinest: There is campaign Unga to be distributed at DP William Ruto's residence. Voter's are apprehensive that it may make them sl\xe2\x80\xa6""",17,None,62485,49749
11/5/2019 9:32,b'RT @PLinUN: During #UNGA debate @UN on the report of @IntlCrimCourt #Poland \xf0\x9f\x87\xb5\xf0\x9f\x87\xb1reiterates her steadfast support for #ICC as part of the rule\xe2\x80\xa6',12,UNGA,1475,721
11/5/2019 9:32,"b'Last Friday, several lorries full of Flour (Unga)offloaded at @WilliamsRuto official residence ostensibly to be dis\xe2\x80\xa6 https://t.co/Dw3bGOszcH'",36,None,3154,2457
11/5/2019 9:31,"b'RT @KashmiriNetwork: In the first ever Historical hearing of Human Rights abuse in Kashmir at the US House of Representatives, the witness\xe2\x80\xa6'",156,None,418,259
11/5/2019 9:31,"b""There is campaign Unga to be distributed at DP William Ruto's residence. Voter's are apprehensive that it may make\xe2\x80\xa6 https://t.co/gXQ0hqTCJF""",17,None,3462,4996
11/5/2019 9:31,b'@karthick77keyan @rameshlaus @atulmohanhere dai khaidi unga ela grossyum thandiduchame Tn thavira. Innumada uyiroda\xe2\x80\xa6 https://t.co/qEU2Vo4FX3',0,None,60,31
11/5/2019 9:31,b'RT @pluuey: unga.. unga.. which one should be her main shirt.. \npollbelow https://t.co/PlsqQ1GQxS',1,None,1260,1600
11/5/2019 9:31,"b'RT @PLinUN: W/ a vast majority of votes 1C adopted resolution on the implementation of\n#ChemicalWeapons Convention, tabled traditionally by\xe2\x80\xa6'",6,ChemicalWeapons,1475,721
11/5/2019 9:30,"b'Last Friday, several lorries full of Cooking Flour (Unga) offloaded at DP\xe2\x80\x99s official residence ostensibly to be dis\xe2\x80\xa6 https://t.co/4TzSL5crTy'",0,None,3154,2457
11/5/2019 9:29,b'RT @swiss_un: #Switzerland\xf0\x9f\x87\xa8\xf0\x9f\x87\xadin #UNGA stands up for a rules-based international order and recalls its continued and principled support to th\xe2\x80\xa6',23,Switzerland,2930,625
11/5/2019 9:29,"b'RT @Brave_Fatima: I Syeda Fatima, From Pakistan Assure PM @ImranKhanPTI that the whole Muslim world is standing behind you and we salute yo\xe2\x80\xa6'",112,None,1209,665
11/5/2019 9:27,"b'RT @KashmiriNetwork: In the first ever Historical hearing of Human Rights abuse in Kashmir at the US House of Representatives, the witness\xe2\x80\xa6'",156,None,2507,4998
11/5/2019 9:26,b'RT @TFC_0ff: Unga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus from C center will Answer all your\xe2\x80\xa6',71,None,900,1122
11/5/2019 9:26,b'RT @swiss_un: #Switzerland\xf0\x9f\x87\xa8\xf0\x9f\x87\xadin #UNGA stands up for a rules-based international order and recalls its continued and principled support to th\xe2\x80\xa6',23,Switzerland,7773,5964
11/5/2019 9:25,b'RT @RichardGowan1: Why UN policy-making is hard:\n\n@antonioguterres: We need to really focus on achievable peacekeeping mandates.\n#UNSC: We\xe2\x80\xa6',27,UNSC,450,737
11/5/2019 9:24,"b'RT @RealPolyhistor: India always deny @UN rules it always violated UN rules, agendas and resolution @UN\nShould cancel its membership from U\xe2\x80\xa6'",4,None,1902,2422
11/5/2019 9:24,"b'RT @KashmiriNetwork: In the first ever Historical hearing of Human Rights abuse in Kashmir at the US House of Representatives, the witness\xe2\x80\xa6'",156,None,2923,1156
11/5/2019 9:23,"b'Lmao they used to "" yhuuu this girl keeps calling me"" phab\'in the middle of abantu, yet still chase....nia divha ni\xe2\x80\xa6 https://t.co/prpUCqoJHE'",0,None,2227,1040
11/5/2019 9:23,b'@KasthuriShankar Yellam unga munnorgalal than mami parpaniyam must be destroyed\nBrahmins(ism) are cancer to the society unity',0,None,6,51
11/5/2019 9:22,b'unga.. unga.. which one should be her main shirt.. \npollbelow https://t.co/PlsqQ1GQxS',1,None,13551,212
11/5/2019 9:19,b'RT @RichardGowan1: Why UN policy-making is hard:\n\n@antonioguterres: We need to really focus on achievable peacekeeping mandates.\n#UNSC: We\xe2\x80\xa6',27,UNSC,1164,3342
11/5/2019 9:18,b'RT @Sanjayvj57: #WeatherReportRamesh_C_center\n\nUnga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus f\xe2\x80\xa6',10,WeatherReportRamesh_C_center,409,715
11/5/2019 9:16,b'RT @TFC_0ff: Unga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus from C center will Answer all your\xe2\x80\xa6',71,None,1825,777
11/5/2019 9:15,"b'RT @KashmiriNetwork: In the first ever Historical hearing of Human Rights abuse in Kashmir at the US House of Representatives, the witness\xe2\x80\xa6'",156,None,31,453
11/5/2019 9:15,b'RT @TFC_0ff: Unga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus from C center will Answer all your\xe2\x80\xa6',71,None,409,715
11/5/2019 9:14,b'RT @TFC_0ff: Unga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus from C center will Answer all your\xe2\x80\xa6',71,None,509,412
11/5/2019 9:14,"b'RT @NaseerA02983442: I feel Greatful that we are represented by a leader. From his geatures to his dressing, from his words to expression,\xe2\x80\xa6'",20,None,1343,1384
11/5/2019 9:13,"b'RT @Brave_Fatima: I Syeda Fatima, From Pakistan Assure PM @ImranKhanPTI that the whole Muslim world is standing behind you and we salute yo\xe2\x80\xa6'",112,None,1512,2020
11/5/2019 9:13,b'RT @IntThings: Great things never came from comfort zones',1976,None,661,465
11/5/2019 9:12,b'RT @TFC_0ff: Unga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus from C center will Answer all your\xe2\x80\xa6',71,None,1156,1594
11/5/2019 9:11,b'@Vasanth21743291 Brother unga  voice masss',0,None,8,78
11/5/2019 9:11,"b'RT @RealPolyhistor: India always deny @UN rules it always violated UN rules, agendas and resolution @UN\nShould cancel its membership from U\xe2\x80\xa6'",4,None,379,351
11/5/2019 9:11,"b'""I was mistreated by being denied a VIP accord kwa state functions"" CJ MARAGA\n\nsi Mumwambie vile mimi kama Afande i\xe2\x80\xa6 https://t.co/aK02HxpM0W'",0,None,2838,4711
11/5/2019 9:09,b'RT @Sanjayvj57: #WeatherReportRamesh_C_center\n\nUnga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus f\xe2\x80\xa6',10,WeatherReportRamesh_C_center,900,1122
11/5/2019 9:08,b'RT @_Michael_VJ: To those who asked proof\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nEnda Enga budget than unga highest collection neenga lam pesalama\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x90\xa2\xf0\x9f\x90\xa2\n\n#Bigil hits 270Cr glo\xe2\x80\xa6',18,Bigil,201,257
11/5/2019 9:07,b'RT @MFAestonia: Estonia is preparing to become an elected member of UN Security Council in 2020-21. We want our whole society to be include\xe2\x80\xa6',18,None,1223,121
11/5/2019 9:07,b'RT @Sanjayvj57: #WeatherReportRamesh_C_center\n\nUnga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus f\xe2\x80\xa6',10,WeatherReportRamesh_C_center,1202,529
11/5/2019 9:07,b'RT @MFAestonia: Estonia is preparing to become an elected member of UN Security Council in 2020-21. We want our whole society to be include\xe2\x80\xa6',18,None,8838,1929
11/5/2019 9:06,"b'India always deny @UN rules it always violated UN rules, agendas and resolution @UN\nShould cancel its membership fr\xe2\x80\xa6 https://t.co/W2ws5NnflI'",4,None,1595,1704
11/5/2019 9:06,b'RT @TFC_0ff: Unga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus from C center will Answer all your\xe2\x80\xa6',71,None,1650,991
11/5/2019 9:03,"b""RT @liz_sugg: I'm delighted\xc2\xa0that \xc2\xa3425 million of the #UKaid we announced at #UNGA will go to @UNFPA_Supplies to give millions more women ac\xe2\x80\xa6""",8,UKaid,1191,121
11/5/2019 9:03,b'RT @_Michael_VJ: To those who asked proof\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nEnda Enga budget than unga highest collection neenga lam pesalama\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x90\xa2\xf0\x9f\x90\xa2\n\n#Bigil hits 270Cr glo\xe2\x80\xa6',18,Bigil,2927,3024
11/5/2019 9:03,"b'RT @BrunoRguezP: I denounce that the #US State Department is exercising severe pressures, particularly against 6 Latin American countries,\xe2\x80\xa6'",304,US,372,629
11/5/2019 9:02,b'RT @_Michael_VJ: To those who asked proof\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nEnda Enga budget than unga highest collection neenga lam pesalama\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x90\xa2\xf0\x9f\x90\xa2\n\n#Bigil hits 270Cr glo\xe2\x80\xa6',18,Bigil,39,216
11/5/2019 9:00,"b'RT @KashmiriNetwork: In the first ever Historical hearing of Human Rights abuse in Kashmir at the US House of Representatives, the witness\xe2\x80\xa6'",156,None,178,129
11/5/2019 9:00,b'RT @PaletuaKeni: Here are some screensavers I took for y\xe2\x80\x99all of this beautiful city! #NYC https://t.co/AYRT1MWWnN',2,NYC,661,465
11/5/2019 9:00,"b'@jessie_unga Lmao picked it just for you, love you \xf0\x9f\x92\x9b'",0,None,1689,1094
11/5/2019 9:00,b'RT @BillGates: I\xe2\x80\x99m excited to see world leaders and climate advocates coming together to make progress at the UNGA #ClimateAction Summit. W\xe2\x80\xa6',1188,ClimateAction,3,36
11/5/2019 9:00,b'RT @_Michael_VJ: To those who asked proof\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nEnda Enga budget than unga highest collection neenga lam pesalama\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x90\xa2\xf0\x9f\x90\xa2\n\n#Bigil hits 270Cr glo\xe2\x80\xa6',18,Bigil,308,337
11/5/2019 8:59,"b'RT @BrunoRguezP: I denounce that the #US State Department is exercising severe pressures, particularly against 6 Latin American countries,\xe2\x80\xa6'",304,US,142,231
11/5/2019 8:58,b'RT @_Michael_VJ: To those who asked proof\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nEnda Enga budget than unga highest collection neenga lam pesalama\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x90\xa2\xf0\x9f\x90\xa2\n\n#Bigil hits 270Cr glo\xe2\x80\xa6',18,Bigil,809,1869
11/5/2019 8:58,"b""RT @liz_sugg: I'm delighted\xc2\xa0that \xc2\xa3425 million of the #UKaid we announced at #UNGA will go to @UNFPA_Supplies to give millions more women ac\xe2\x80\xa6""",8,UKaid,12349,2092
11/5/2019 8:57,b'RT @_Michael_VJ: To those who asked proof\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nEnda Enga budget than unga highest collection neenga lam pesalama\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x90\xa2\xf0\x9f\x90\xa2\n\n#Bigil hits 270Cr glo\xe2\x80\xa6',18,Bigil,9772,3069
11/5/2019 8:57,b'RT @_Michael_VJ: To those who asked proof\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nEnda Enga budget than unga highest collection neenga lam pesalama\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x90\xa2\xf0\x9f\x90\xa2\n\n#Bigil hits 270Cr glo\xe2\x80\xa6',18,Bigil,1463,4995
11/5/2019 8:56,b'RT @_Michael_VJ: To those who asked proof\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nEnda Enga budget than unga highest collection neenga lam pesalama\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x90\xa2\xf0\x9f\x90\xa2\n\n#Bigil hits 270Cr glo\xe2\x80\xa6',18,Bigil,1262,1434
11/5/2019 8:56,b'RT @TFC_0ff: Unga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus from C center will Answer all your\xe2\x80\xa6',71,None,148,102
11/5/2019 8:56,b'To those who asked proof\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nEnda Enga budget than unga highest collection neenga lam pesalama\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x90\xa2\xf0\x9f\x90\xa2\n\n#Bigil hits 27\xe2\x80\xa6 https://t.co/XknHHnVo8V',18,Bigil,1574,129
11/5/2019 8:55,"b""I'm delighted\xc2\xa0that \xc2\xa3425 million of the #UKaid we announced at #UNGA will go to @UNFPA_Supplies to give millions mor\xe2\x80\xa6 https://t.co/XWdT0wnbB6""",8,UKaid,1477,132
11/5/2019 8:52,"b'RT @KashmiriNetwork: In the first ever Historical hearing of Human Rights abuse in Kashmir at the US House of Representatives, the witness\xe2\x80\xa6'",156,None,117,156
11/5/2019 8:51,b'RT @TFC_0ff: Unga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus from C center will Answer all your\xe2\x80\xa6',71,None,283,783
11/5/2019 8:51,b'RT @roshan77143874: @Akarsh333 @LMKMovieManiac @actorvijay Have you seen the booking on Saturday and Sunday? \nAlmost All shows were housefu\xe2\x80\xa6',4,None,1563,327
11/5/2019 8:49,"b'RT @BrunoRguezP: I denounce that the #US State Department is exercising severe pressures, particularly against 6 Latin American countries,\xe2\x80\xa6'",304,US,162,290
11/5/2019 8:48,b'Horseface  promoting second South Africa Investment Conference to be held at the  Sandton Convention Centre by cand\xe2\x80\xa6 https://t.co/dcv1djlhHF',0,None,1153,201
11/5/2019 8:46,b'RT @Sanjayvj57: #WeatherReportRamesh_C_center\n\nUnga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus f\xe2\x80\xa6',10,WeatherReportRamesh_C_center,62,36
11/5/2019 8:43,b'RT @TFC_0ff: Unga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus from C center will Answer all your\xe2\x80\xa6',71,None,559,479
11/5/2019 8:42,"b'RT @nywolforg: ""And change is coming, whether you like it or not."" @GretaThunberg #UNGA https://t.co/p1P4WMYHUH'",1135,UNGA,529,32
11/5/2019 8:39,b'RT @TFC_0ff: Unga District Weather Report Intha Tag use panni Therinjukonga Makkalae.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n@rameshlaus from C center will Answer all your\xe2\x80\xa6',71,None,83,123
11/5/2019 8:39,"b'RT @NaseerA02983442: I feel Greatful that we are represented by a leader. From his geatures to his dressing, from his words to expression,\xe2\x80\xa6'",20,None,2579,5000
11/5/2019 8:38,b'RT @roshan77143874: @Akarsh333 @LMKMovieManiac @actorvijay Have you seen the booking on Saturday and Sunday? \nAlmost All shows were housefu\xe2\x80\xa6',4,None,2392,4997
11/5/2019 8:37,"b'RT @Brave_Fatima: I Syeda Fatima, From Pakistan Assure PM @ImranKhanPTI that the whole Muslim world is standing behind you and we salute yo\xe2\x80\xa6'",112,None,2075,1311
11/5/2019 8:36,b'RT @MFAestonia: Estonia is preparing to become an elected member of UN Security Council in 2020-21. We want our whole society to be include\xe2\x80\xa6',18,None,1267,2392
